P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Polytrichales	Rhabdoweisiales	Hypopterygiales	4.93944706632497	3.923057687593712e-07	0.11232077142457061	3773726.0	193721.5	140053.5	318879.0	64882.25	338036.0	98588.75	59668.5	126462.75	1067681.5	131408.75	57116.75	93231.75	270093.0	42759.0
Funariales	Polytrichales	Andreaeales	6.373227845763987	9.296785563606136e-11	0.5499854103949157	4566582.5	333651.0	270987.0	253816.0	105380.0	411394.75	190584.0	109226.5	267863.0	1094479.5	227015.0	117334.25	167495.5	241977.25	74737.75
Polytrichales	Gigaspermales	Funariales	6.998378277762462	1.3031797863050087e-12	0.1734197527375042	1261642.5	76154.5	41574.25	97448.75	18515.75	105913.75	31643.25	17944.0	45449.5	370503.0	43421.0	15528.0	27170.0	85594.0	14106.75
Funariales	Polytrichales	Takakiales	6.308321350617913	1.416575745594173e-10	0.7880538864049975	1191251.5	105297.25	76017.25	61519.0	28671.0	108044.0	47048.75	32069.25	100851.75	247339.0	70630.5	38594.5	41490.0	57341.0	21925.25
Polytrichales	Catoscopiales	Funariales	5.717310822420726	5.426969096333778e-09	0.1252805475842201	1335047.0	71859.5	48292.75	110221.0	21551.0	117793.75	31883.75	20793.5	43103.5	387715.5	42888.0	17339.5	31266.0	93257.25	14237.0
Hypnodendrales	Polytrichales	Andreaeales	5.1954515529770005	1.0230580982373283e-07	0.6020793890902633	5294058.5	397404.75	322190.75	275263.5	117330.0	435369.0	212524.75	124229.0	307452.5	1282238.0	269990.25	134465.75	187151.5	272611.0	86375.75
Polytrichales	Gigaspermales	Hypnodendrales	4.917074717140161	4.3987516984422825e-07	0.12743450820674512	1453123.25	68768.25	44206.0	114603.0	19689.0	126233.75	32548.25	18471.0	44532.0	435024.0	42809.0	16710.75	29330.25	102649.5	13994.0
Polytrichales	Andreaeales	Takakiales	6.241686796247174	2.1734858357547182e-10	0.7207421042433637	1262025.5	99131.25	81407.0	63722.5	29376.0	102569.5	49310.0	29248.25	86507.5	283313.5	65163.75	33813.75	44876.0	55451.0	20890.5
Andreaeales	Polytrichales	Erpodiales	7.034300431165169	1.0078604617547171e-12	0.4769655070061961	2576913.0	226221.0	156945.0	148113.0	66146.0	191598.5	105822.0	59292.0	144388.0	616344.0	132733.0	58536.5	90191.0	128014.5	44434.5
Andreaeales	Polytrichales	Hookeriales	6.762150599464091	6.836753385641714e-12	0.5336696069627105	9171710.75	861128.25	554552.0	521942.5	253808.5	669140.5	383035.5	227764.0	542001.0	2162545.75	516106.75	215441.5	327808.5	453889.0	160581.5
Andreaeales	Polytrichales	Hedwigiales	6.133645925264937	4.31121138788626e-10	0.42034147278183553	6193979.0	500770.25	378950.0	355822.25	156985.0	461995.0	252434.5	144075.5	327406.5	1512429.0	310036.75	137078.5	217773.5	312047.75	104406.5
Andreaeales	Polytrichales	Aulacomniales	5.7523676114757905	4.413312160167493e-09	0.3912701400754921	3668697.5	293963.75	222160.0	211632.5	93052.25	273645.0	148576.0	83226.0	189106.5	898817.0	180649.75	81150.0	130529.5	186296.0	58238.25
Andreaeales	Polytrichales	Orthodontiales	5.621732060039813	9.478296814080522e-09	0.3657781843635431	2538983.5	198822.5	151965.25	148372.25	60995.5	189587.5	102616.0	56011.5	129005.25	625315.5	119882.25	55497.0	89027.75	129384.75	38806.5
Andreaeales	Polytrichales	Hypopterygiales	7.054144102097449	8.741896095898483e-13	0.49265684323611636	1306876.0	120174.75	78632.0	75482.5	36064.75	97135.5	54703.5	32207.5	74881.0	308283.0	74226.75	32654.5	47201.0	64030.0	21674.25
Polytrichales	Gigaspermales	Erpodiales	8.525804017437984	0.0	0.1979300136968144	709235.0	39351.0	23819.0	53668.5	10935.5	60022.0	17362.0	9609.5	26321.5	205703.0	24393.5	9153.0	15555.5	47499.0	7388.0
Polytrichales	Gigaspermales	Hookeriales	9.008382125249781	0.0	0.22996223643195496	2494135.0	157228.5	85065.25	185928.75	42270.0	204633.25	63276.75	39693.0	99905.25	715081.5	98124.25	36566.0	56592.5	162097.5	29736.5
Polytrichales	Gigaspermales	Hedwigiales	5.872142355775225	2.1580397469023183e-09	0.1259180405592779	1706463.5	79784.0	52109.0	135342.0	22544.25	148625.5	37631.0	21553.0	51707.0	513107.5	49550.0	20522.0	34225.0	119872.5	16105.75
Polytrichales	Gigaspermales	Pleurophascales	5.640699986278142	8.491358061135656e-09	0.16386401393897648	185024.25	9272.25	6266.25	14329.75	2715.0	16102.25	4012.25	2058.5	6034.25	55110.25	6001.0	2221.5	3836.0	12747.5	1864.0
Polytrichales	Gigaspermales	Aulacomniales	4.737033724746571	1.0856546140969314e-06	0.10265451143226086	993863.75	43824.75	29016.75	79921.75	12869.25	87550.75	21896.25	11640.5	28534.25	300633.25	27086.5	11037.0	19522.5	71355.5	9569.25
Polytrichales	Gigaspermales	Hypopterygiales	9.182745294012221	0.0	0.21062160531080265	356139.25	20964.25	11755.25	27034.75	6000.25	29779.75	8722.75	5444.0	13608.75	102372.25	13739.5	5144.5	7984.0	23377.5	4274.25
Takakiales	Polytrichales	Erpodiales	6.179229635829006	3.2337643673940875e-10	0.2022467396834748	673281.0	59351.0	43934.5	56855.0	21031.5	60176.0	27064.5	17434.5	34617.0	139864.0	31174.5	16566.5	24230.5	39407.0	12447.5
Takakiales	Polytrichales	Hookeriales	5.32365404475917	5.095984934033737e-08	0.2083828178579195	2410368.25	225797.75	158330.5	196439.5	85127.5	209147.5	101789.0	64940.0	126704.5	499902.25	116248.25	62598.5	85333.0	140969.0	47591.5
Takakiales	Polytrichales	Hypopterygiales	6.146698965745542	3.9712422239546186e-10	0.2070705016069322	345157.0	31718.0	22478.0	28704.75	12031.5	30547.5	14086.5	9547.75	17904.0	71687.5	16656.0	8947.5	12191.0	20034.75	6971.25
Polytrichales	Catoscopiales	Erpodiales	7.529490213646908	2.5757174171303632e-14	0.10990788760739995	753970.0	31101.0	20089.5	70826.0	9215.5	72707.0	13330.5	8413.5	20430.0	225138.0	19682.0	7950.5	13066.5	60455.0	5816.0
Polytrichales	Catoscopiales	Hookeriales	7.781325082113821	3.552713678800501e-15	0.15498600281326483	2656155.5	143156.0	89284.25	228994.25	41331.0	237783.5	60938.5	40018.5	91762.0	759709.25	94871.25	35918.0	58604.0	189572.0	29070.0
Polytrichales	Aulacomniales	Hookeriales	5.528551972092941	1.6184985907052862e-08	0.0740624335341477	7794459.75	299107.25	183820.75	808697.75	93763.5	812966.75	125206.75	81480.5	179876.75	2323197.25	190702.0	82859.5	120004.0	696860.5	69725.0
Polytrichales	Orthodontiales	Hookeriales	6.371492366089111	9.402567613392421e-11	0.08080640224321094	5420351.25	205073.25	113823.75	563196.75	61795.0	561154.25	81966.5	56192.25	124271.5	1620926.75	133245.25	53504.75	73133.25	479942.5	44179.0
Polytrichales	Catoscopiales	Hypopterygiales	7.949378160754668	8.881784197001252e-16	0.14346637887517624	377471.5	18407.0	12060.5	32961.25	6023.0	34138.75	8357.75	5306.0	12478.75	108197.5	13044.25	4930.0	8111.75	27427.0	3866.0
Polytrichales	Aulacomniales	Hypopterygiales	5.893407925335578	1.897844104092883e-09	0.07030046715659821	1109474.0	36735.0	23787.0	117184.0	13078.25	116868.5	16832.0	10284.0	24420.25	332564.0	24813.25	10330.75	16053.0	101612.0	9349.0
Polytrichales	Orthodontiales	Hypopterygiales	6.998878604867975	1.298516849601583e-12	0.07778223952227671	771255.5	25416.5	14385.0	81911.25	8249.25	80842.5	10716.5	7184.5	16721.25	231932.5	17480.75	6780.75	9895.5	69594.25	5892.0
Ptychomniales	Hypnodendrales	Splachnales	6.675686542441759	1.2370993118793194e-11	0.6819690913744316	6946603.75	291830.75	144527.75	173502.75	33866.5	238664.25	107023.0	34676.5	249578.75	2766391.75	258936.5	33705.5	114716.75	181841.5	27709.0
Ptychomniales	Hedwigiales	Splachnales	4.758907819832079	9.744195430538838e-07	0.3772247838943207	8257839.75	283284.5	220295.25	255875.75	50118.0	350312.75	173420.0	53295.0	223364.75	3210700.25	233625.75	50868.5	180317.75	272853.0	38493.0
Ptychomniales	Aulacomniales	Splachnales	9.658699044260521	0.0	0.652753355904418	4868558.25	201654.0	89108.75	122234.5	22742.75	172844.5	64619.25	23363.5	172924.25	1949451.75	177624.75	21973.75	66596.0	133443.0	17693.0
Ptychomniales	Orthodontiales	Splachnales	11.174821597575354	0.0	0.6394994088755941	3390126.25	140680.75	51028.75	83957.5	14398.25	121049.0	38523.25	15090.75	119120.0	1360741.25	123037.25	14170.0	38370.5	92990.0	11086.5
Ptychomniales	Rhabdoweisiales	Bruchiales	6.125597330718232	4.5348136357148405e-10	0.17149997889383306	3933931.0	93577.75	85806.25	199616.5	20562.5	255754.75	57321.0	19375.0	86776.25	1483606.0	74497.0	25010.25	59918.25	198923.25	16115.25
Ptychomniales	Catoscopiales	Bruchiales	10.092237486429909	0.0	0.3352902700891789	383736.75	12038.0	8477.0	16440.25	2216.5	22022.75	6023.75	2172.25	11278.0	144033.75	9429.5	2565.5	6107.25	16650.0	1934.75
Ptychomniales	Hedwigiales	Bruchiales	5.450533195809536	2.5168990558377402e-08	0.7472795177504847	1873500.5	84047.5	54627.75	52909.75	13167.0	79577.0	39190.25	12778.75	79758.0	689680.0	69579.5	16315.75	40196.0	56491.75	9789.5
Ptychomniales	Aulacomniales	Bruchiales	7.235892631147036	2.3292479056635784e-13	0.8127091108353812	1109092.0	57342.5	22381.75	25191.75	5920.5	38940.75	15493.5	5778.75	57577.0	420572.5	49772.5	7149.5	15543.75	27084.5	4622.75
Ptychomniales	Orthodontiales	Bruchiales	9.764795692414813	0.0	0.7750752589095821	782595.25	39983.75	12873.25	18055.0	3879.75	27930.75	9145.0	3670.75	39848.25	297801.75	34936.0	4794.5	8966.75	19089.75	3253.5
Ptychomniales	Archidiales	Funariales	4.8718447403927465	5.535745322138297e-07	0.6214317731926041	4298668.5	262122.25	159984.5	164497.5	47157.75	225798.75	130504.25	50463.75	186305.25	1449855.25	186030.5	43169.0	116866.5	165108.0	36625.25
Ptychomniales	Hypnodendrales	Archidiales	6.412060316997904	7.21185333674157e-11	0.7900983965989002	5070646.0	270137.0	109670.75	126456.25	28542.0	175804.25	79354.75	30429.0	256651.25	1923344.75	234260.0	34080.75	83460.5	128096.75	22309.0
Ptychomniales	Catoscopiales	Archidiales	9.469052849194608	0.0	0.2695933067533119	1223834.25	39169.25	25532.75	56646.5	6383.0	73761.25	18037.75	6647.5	32288.25	465576.25	28064.5	6640.5	17712.25	59321.75	5726.25
Ptychomniales	Hedwigiales	Archidiales	6.11535470892957	4.835776223899302e-10	0.707586154947083	5971712.25	284161.0	173914.75	176415.75	41399.0	258155.25	127891.5	43429.5	245311.0	2210456.25	227013.5	49480.25	130559.0	189301.0	34385.0
Ptychomniales	Aulacomniales	Archidiales	9.714784736125866	0.0	0.7542257912360558	3562901.0	189628.75	66694.5	89798.75	18316.75	128517.5	47723.25	20012.5	176843.5	1361907.75	163157.5	21947.5	49060.75	94032.5	14582.5
Ptychomniales	Orthodontiales	Archidiales	11.675333562322196	0.0	0.7320522159850099	2479377.25	131761.75	38052.75	62651.5	11461.25	90264.25	28260.0	12940.75	122220.0	952420.0	112612.0	13921.75	27825.5	65921.5	9970.75
Ptychomniales	Rhabdoweisiales	Funariales	7.690250219507656	7.327471962526033e-15	0.5818957296669383	7925097.0	483801.0	259223.5	308348.25	77589.75	410090.0	205859.5	87490.0	348498.0	2731022.75	348373.75	75429.0	190333.75	309412.5	59819.25
Ptychomniales	Hypnodendrales	Rhabdoweisiales	6.655544098659858	1.4188872299314426e-11	0.7510779908001347	9354068.5	454631.5	197853.25	237168.75	50572.0	327073.0	146838.5	49164.0	419394.0	3633523.0	399461.5	58770.75	154047.75	241891.25	37424.25
Ptychomniales	Rhabdoweisiales	Gigaspermales	5.443020982392035	2.6253894613859075e-08	0.3370918635170604	2076233.0	71710.5	67355.0	81325.25	14410.25	113511.5	49754.25	15612.25	65808.25	761366.5	55723.25	15735.25	49260.75	84231.25	11384.75
Ptychomniales	Rhabdoweisiales	Erpodiales	8.865701392438853	0.0	0.23439319788539464	4516262.5	166679.5	95616.0	233494.5	28756.5	293138.75	71619.0	29068.75	121177.75	1675330.0	121774.75	28382.5	67303.0	236099.75	21578.75
Ptychomniales	Catoscopiales	Rhabdoweisiales	5.602725659838724	1.0578593778731715e-08	0.15246883037088188	2275546.0	59439.0	43314.75	109971.75	10630.5	139382.5	32035.75	11154.75	46056.25	887862.0	44614.25	11012.5	32693.5	112813.25	8321.25
Ptychomniales	Hedwigiales	Rhabdoweisiales	6.211792585911842	2.6299806776819423e-10	0.6299083610251557	11077121.0	472238.5	318454.25	332319.25	73486.0	476969.0	239240.0	73927.5	397664.0	4194733.0	386052.5	86308.25	246701.75	353218.75	56291.25
Ptychomniales	Aulacomniales	Rhabdoweisiales	9.834840013584035	0.0	0.7160111672699034	6564460.25	317911.75	120656.75	168236.0	31792.75	239938.75	88969.25	32048.5	288821.75	2570941.75	276083.0	37263.0	88598.0	177300.75	25165.75
Ptychomniales	Orthodontiales	Rhabdoweisiales	11.743185983929147	0.0	0.6913481172793571	4580936.25	221693.25	68874.25	117476.5	20257.75	169372.0	52669.25	20894.75	197830.75	1801524.5	192211.25	24700.25	50307.25	123094.75	17150.25
Ptychomniales	Hypnodendrales	Funariales	5.2036275621342964	9.790482269345091e-08	0.8623260031368448	3310442.25	255915.25	70889.75	79338.5	25248.25	109887.25	54058.25	24522.0	212402.0	1186915.75	208620.75	24502.25	52557.0	82194.75	19068.0
Ptychomniales	Gigaspermales	Funariales	6.459972655471088	5.2612914025473856e-11	0.45452770728170233	736675.0	43285.5	23544.0	29980.0	6629.5	42063.5	20200.5	7904.5	28349.5	254808.0	29033.5	6226.5	17194.5	31116.5	5332.0
Ptychomniales	Catoscopiales	Funariales	11.735856021685398	0.0	0.5591337072863602	789607.75	47172.0	19924.25	31182.0	7064.0	40966.75	15777.25	7778.75	35314.5	277928.75	34682.5	6350.25	14768.0	31659.25	5342.0
Ptychomniales	Hedwigiales	Funariales	4.958723625849787	3.553280631951594e-07	0.8283889143469365	3929608.0	278251.5	111318.5	114895.25	35700.75	161019.0	88306.0	36787.0	216655.75	1374512.0	213428.75	36124.25	82622.5	120608.75	28280.0
Ptychomniales	Aulacomniales	Funariales	7.924943297453929	1.1102230246251565e-15	0.8376798724129182	2333822.0	180756.5	44437.5	55827.75	16328.25	80384.75	33436.5	16910.75	148990.25	844429.5	146079.75	15877.0	31506.5	59325.5	12728.5
Ptychomniales	Orthodontiales	Funariales	9.127762315904794	0.0	0.826304817496115	1617243.75	125979.25	25925.75	37920.25	10290.0	55081.25	20735.5	11224.75	102487.0	585829.25	101062.25	10107.25	18987.75	40225.5	8211.5
Ptychomniales	Hypnodendrales	Gigaspermales	6.977773601864014	1.5091261573729753e-12	0.7811280708666422	870987.25	42550.75	18237.75	21576.75	4945.5	31053.75	12966.0	4477.0	43696.75	331824.25	38047.5	5308.0	13099.25	22747.5	3830.0
Ptychomniales	Hypnodendrales	Erpodiales	5.5661834177617395	1.3052818936820643e-08	0.8411458333333334	1858857.5	119773.0	40337.0	44883.5	11907.0	62836.5	30579.0	12167.5	106322.5	687500.5	101404.5	13299.0	30608.0	46126.0	8871.5
Ptychomniales	Hypnodendrales	Hookeriales	4.7423403816540315	1.0575990398997703e-06	0.617921102367892	6919751.25	263536.75	152910.25	168949.75	30999.5	228687.75	121341.0	31388.0	198336.75	2843856.75	221617.0	29074.5	126799.75	178274.5	24579.5
Ptychomniales	Hypnodendrales	Catoscopiales	8.391023795871355	0.0	0.6629343831628108	934715.0	37463.5	17526.5	24939.75	4769.75	33831.0	13681.0	4311.75	35824.5	371124.75	33834.75	5055.5	14370.25	25779.0	3339.0
Ptychomniales	Hypnodendrales	Hedwigiales	7.911878504590847	1.3322676295501878e-15	0.5490052204403327	4687411.5	157056.0	92348.0	125620.0	18860.0	169731.0	67997.75	18692.0	138142.5	1927038.0	139984.0	18991.0	72910.25	134446.5	16122.5
Ptychomniales	Hypnodendrales	Pleurophascales	5.101154136555833	1.6908834377105109e-07	0.7655038270139187	501300.75	24607.25	10284.75	11742.75	2419.0	17003.25	7101.25	2859.0	22253.25	196613.25	21512.0	2501.0	8208.0	12436.0	2338.5
Ptychomniales	Hypnodendrales	Hypopterygiales	5.098254147668642	1.716980213561925e-07	0.5046706700981793	983063.75	31851.25	21337.25	24729.25	4166.5	33414.25	16934.5	3850.5	24876.25	408046.25	27657.0	3933.5	17701.25	26237.0	3197.5
Ptychomniales	Gigaspermales	Andreaeales	5.829416918552336	2.7899005328180237e-09	0.8805130218557781	689770.0	68207.0	25151.0	23555.5	10763.5	39838.5	17164.5	11579.5	64260.5	182294.0	54048.0	13601.0	15248.0	22275.0	8126.0
Ptychomniales	Andreaeales	Takakiales	9.944297048333684	0.0	0.5189730174592911	687929.5	51832.0	44213.5	44847.0	18341.5	74864.5	28481.5	19354.5	46138.0	141609.0	33200.0	22511.0	24092.5	39267.0	13919.5
Ptychomniales	Catoscopiales	Andreaeales	5.689954685046048	6.3718452736338804e-09	0.9083100998291214	728557.0	75792.0	23255.0	22274.5	11062.5	34884.0	16157.5	11119.5	76754.5	193224.0	62191.5	12332.5	15502.0	20348.0	8455.5
Ptychomniales	Gigaspermales	Takakiales	5.484702083460523	2.0758784913255113e-08	0.9223112157424703	182750.75	20406.5	6816.0	5814.0	3115.5	10755.75	4296.0	3391.5	22317.5	42443.25	16176.0	4192.5	4036.5	5189.25	2350.0
Ptychomniales	Catoscopiales	Gigaspermales	10.147155867943466	0.0	0.3508446900709665	208277.25	6513.75	4757.0	8606.75	1265.5	11978.75	3438.5	1238.25	6231.75	78587.25	5359.5	1234.75	3593.0	9013.0	931.0
Ptychomniales	Hedwigiales	Gigaspermales	7.040615993912734	9.632294961647858e-13	0.6945945509976933	1024001.75	43607.0	28770.0	30409.5	6989.5	44957.75	20943.0	6694.0	42473.0	381778.75	36607.0	7906.5	20551.5	32663.75	5856.0
Ptychomniales	Gigaspermales	Buxbaumiales	7.097268459199323	6.405986852087153e-13	0.7920614178373081	156445.0	13910.0	5088.5	6025.0	2071.5	9337.0	4115.5	2129.5	11389.0	45373.5	10617.5	2431.0	3405.0	5764.0	1598.0
Ptychomniales	Aulacomniales	Gigaspermales	10.149967546754995	0.0	0.7518455807653234	603336.5	29050.75	10945.25	15013.25	3374.0	22706.0	7685.25	2834.0	29887.25	231558.0	26017.0	3338.0	7672.5	16388.25	2595.0
Ptychomniales	Orthodontiales	Gigaspermales	11.76205716683085	0.0	0.7371208144073407	422952.5	20518.5	6432.0	10410.0	2126.5	15932.5	4651.5	1927.5	20798.5	163118.5	18188.0	2216.5	4250.5	11408.5	1802.5
Ptychomniales	Catoscopiales	Takakiales	4.915451833155561	4.4353393302554167e-07	0.9423114572230319	191902.25	22366.5	6330.5	5405.0	3053.5	9335.75	4079.0	3183.0	25738.5	44868.75	18237.5	3925.5	3735.5	4686.25	2440.5
Ptychomniales	Catoscopiales	Erpodiales	12.721086457230435	0.0	0.3834529563986133	447910.5	19482.0	9441.5	19872.5	2995.0	25804.5	7245.0	3167.0	15098.5	165185.5	14895.5	3053.5	7015.0	20106.5	2363.5
Ptychomniales	Hedwigiales	Erpodiales	4.905187345225238	4.673629598883622e-07	0.8073127485677553	2193355.0	129492.0	64080.5	62362.5	17545.5	91866.0	48724.0	17641.5	105866.0	790319.0	102549.5	19606.0	48664.5	66563.0	13402.0
Ptychomniales	Pleurophascales	Erpodiales	5.386534298192803	3.59952619932713e-08	0.32324697754749565	242174.0	10191.0	6964.0	10449.5	1818.5	13736.5	5551.5	1932.0	7891.0	88384.5	7399.5	1932.5	5486.5	10604.0	1345.0
Ptychomniales	Aulacomniales	Erpodiales	8.615689570640392	0.0	0.811211131703586	1298069.5	84619.0	25192.0	31347.0	7414.0	45484.0	18512.0	8030.5	73663.0	483524.5	70568.0	8709.5	18289.0	33087.5	5756.5
Ptychomniales	Orthodontiales	Erpodiales	10.396528377896118	0.0	0.7906415919220684	906956.5	58944.5	14618.5	21804.5	4743.0	31952.5	11365.0	5178.5	50789.75	339421.0	49203.25	5731.75	10238.0	23337.5	3971.75
Ptychomniales	Aulacomniales	Hookeriales	5.804692597278512	3.234265744112008e-09	0.6348711537576884	4817051.5	189329.75	97635.25	114963.5	20607.25	158941.0	81230.25	20725.5	139884.25	1985277.5	157151.5	19181.5	79103.0	124644.5	15242.75
Ptychomniales	Orthodontiales	Hookeriales	6.996313095806073	1.3224976669334865e-12	0.6270901198030597	3349475.25	131829.75	57356.25	78310.0	13496.25	109220.5	50778.25	14293.75	97076.0	1383571.75	108743.25	12972.0	47086.5	85681.5	10074.0
Ptychomniales	Hedwigiales	Catoscopiales	6.256819230786017	1.972881857881248e-10	0.4286251557247961	1108887.25	37896.0	30101.5	35000.5	6513.5	49375.25	22846.5	6129.5	31964.0	429994.25	32009.5	7354.0	23870.0	37203.75	5140.5
Ptychomniales	Catoscopiales	Buxbaumiales	7.113409403570954	5.699885008425554e-13	0.8461170500395159	162961.25	15536.5	4834.75	5530.5	2245.0	8321.75	3680.75	2088.75	13851.5	48109.75	12305.5	2296.25	3345.0	5455.75	1573.0
Ptychomniales	Aulacomniales	Catoscopiales	11.728947014073915	0.0	0.62730850151952	656696.5	26284.25	10911.5	17778.25	3109.25	24997.0	8212.75	2773.0	24313.25	263134.5	23271.5	3088.25	8270.75	18999.75	2225.5
Ptychomniales	Orthodontiales	Catoscopiales	13.608126586211212	0.0	0.6065060915125773	461828.25	18293.25	6123.75	12554.25	1882.0	17802.25	4818.75	1809.0	16741.75	185803.25	16323.0	2036.5	4647.0	13363.0	1512.0
Ptychomniales	Aulacomniales	Hedwigiales	10.78857803435889	0.0	0.5234290490707051	3317082.25	109297.5	56965.5	89598.0	12876.0	124393.75	41135.5	12946.5	94363.0	1375095.75	96685.5	12869.5	42699.5	98341.75	10199.0
Ptychomniales	Orthodontiales	Hedwigiales	12.378612861501082	0.0	0.5116194983015583	2305009.5	75371.5	31226.5	62352.25	7894.75	87292.0	23857.0	8037.5	64184.0	958531.75	65687.25	7721.0	23122.25	69299.5	6632.25
Ptychomniales	Aulacomniales	Pleurophascales	6.026698059863657	8.397686990235798e-10	0.7809826110957769	349378.5	17499.0	6506.0	7867.5	1584.0	12083.5	4693.5	1847.0	16011.5	137015.5	14726.0	1740.0	4630.0	9208.0	1452.0
Ptychomniales	Orthodontiales	Pleurophascales	7.9407612739581275	9.992007221626409e-16	0.7415891838476396	246032.0	12364.5	3727.5	5672.5	974.5	8581.0	2796.0	1199.0	11051.0	96957.5	10465.5	1240.5	2763.0	6406.0	1029.5
Ptychomniales	Orthodontiales	Buxbaumiales	5.816443418120478	3.0150988372668053e-09	0.9239227479911658	333657.25	37312.25	6172.25	6899.75	2964.5	11671.25	4471.25	2979.0	33964.25	103121.25	31163.0	3614.0	3997.0	6717.0	2277.0
Ptychomniales	Aulacomniales	Hypopterygiales	6.609331229365112	1.9404367002096023e-11	0.531802412027094	687547.25	23073.5	13721.0	16836.5	2773.5	23577.75	11168.5	2522.5	17606.5	285759.25	20155.5	2762.0	11211.0	18087.25	2060.0
Ptychomniales	Orthodontiales	Hypopterygiales	7.888032580555142	1.5543122344752192e-15	0.5266266112052586	477932.25	16197.25	8158.75	11531.25	1731.0	16365.75	6922.25	1704.0	12049.75	199146.75	13866.0	1843.5	6653.0	12318.0	1503.5
Bruchiales	Splachnales	Hookeriales	5.037432854466419	2.3629542755809751e-07	0.3439311732347785	5157309.5	247269.75	180823.0	210407.75	53645.0	219384.75	131900.75	44672.25	173056.5	1809423.5	183686.25	44909.25	135042.25	181875.5	37684.0
Splachnales	Catoscopiales	Bruchiales	9.245248771282853	0.0	0.34979675561744894	730734.25	22730.5	16581.25	28776.5	3923.0	36541.75	11501.25	3817.75	20795.0	275452.75	18101.0	4737.25	12321.5	30515.75	3194.5
Splachnales	Orthodontiales	Bruchiales	6.777453123371573	6.150857601028292e-12	0.7524424445273258	1474892.5	65505.5	33863.25	37515.0	8160.25	51439.0	24737.75	8758.75	63573.75	551790.5	56186.75	10335.0	25241.0	39962.0	7009.0
Splachnales	Catoscopiales	Archidiales	9.53248066525105	0.0	0.29126008576977724	2347986.5	76813.75	49736.25	100963.75	12076.0	123725.0	32998.25	11904.0	60929.0	899715.25	54410.5	12975.75	35569.25	107288.5	9515.25
Splachnales	Aulacomniales	Archidiales	7.008991847280345	1.2080336730946328e-12	0.7181266809870214	6768638.75	326630.25	174568.5	186405.25	41415.25	246441.0	123943.25	40924.75	283077.25	2550263.5	263989.25	47682.0	129275.5	195516.0	33713.5
Splachnales	Orthodontiales	Archidiales	8.831399707608423	0.0	0.6911032922119531	4700805.25	226255.0	104944.25	129078.0	26009.5	172066.75	75568.75	26967.25	195286.5	1780491.25	183539.0	30757.25	77434.5	136102.25	21887.5
Splachnales	Rhabdoweisiales	Funariales	6.626932726782247	1.722755271771348e-11	0.6211226394616888	15171882.25	938960.25	498099.75	559037.25	139500.0	695115.75	395397.75	156183.0	663664.5	5238938.25	683513.25	136793.75	362202.0	553074.0	113935.25
Splachnales	Rhabdoweisiales	Erpodiales	8.586981399313961	0.0	0.23810484105531365	8550415.0	324417.5	182172.0	425812.25	49726.75	508925.75	131122.25	48671.0	223217.75	3183044.5	235820.75	50144.5	128545.25	425603.5	39064.25
Splachnales	Catoscopiales	Rhabdoweisiales	6.505011701220568	3.903566359042543e-11	0.18296156884274342	4333918.5	116555.75	83276.75	196436.75	18566.25	235780.25	56542.0	18976.0	87869.0	1700017.75	86143.0	20545.75	63554.5	204050.75	14975.0
Splachnales	Hedwigiales	Rhabdoweisiales	5.086004471558373	1.831567938426204e-07	0.7201876513317191	21155599.75	921716.25	585473.75	573921.0	124738.75	755897.25	434321.5	127619.75	793626.0	8058507.5	758286.0	144294.5	463276.5	598941.5	103512.0
Splachnales	Aulacomniales	Rhabdoweisiales	7.829676833319523	2.4424906541753444e-15	0.640096647841631	12416531.0	532652.75	310103.25	355920.5	67467.0	457828.5	223239.25	70051.5	459216.0	4778777.5	438184.25	78598.5	235306.0	367778.5	57932.5
Splachnales	Orthodontiales	Rhabdoweisiales	9.524073860248631	0.0	0.6177291637900499	8651371.0	370600.25	185247.5	247870.75	42749.5	320876.75	136437.75	46293.75	316507.5	3343069.0	306237.75	50784.75	142589.75	255117.5	37874.5
Splachnales	Gigaspermales	Funariales	5.924974832590848	1.5670360564712382e-09	0.5148688326546287	1406857.75	82635.75	43694.75	53677.0	12917.75	69281.0	38517.5	14126.5	54606.25	489341.75	56342.5	11592.75	32659.75	55415.5	9410.5
Splachnales	Catoscopiales	Funariales	11.321335594389941	0.0	0.5852439763317151	1517860.25	92577.75	37932.75	56907.75	12255.5	68784.0	29185.25	13838.75	68303.25	536272.75	68697.5	11814.75	29091.0	57010.75	9675.0
Splachnales	Aulacomniales	Funariales	6.121987363542087	4.638740502826977e-10	0.818089581079856	4438669.75	318734.5	110845.0	122221.25	34093.5	153263.0	85601.0	35814.75	250290.0	1574710.75	250505.5	34874.75	81159.5	123477.75	29475.0
Splachnales	Orthodontiales	Funariales	7.290982696275852	1.5498713423767185e-13	0.8032955312840733	3064132.5	221859.75	66654.0	82182.25	22197.5	104853.0	53272.25	24167.5	171334.0	1089794.0	173298.75	22582.0	50062.25	83519.25	18426.0
Splachnales	Hypnodendrales	Hookeriales	8.101930328471996	2.220446049250313e-16	0.3977646722396086	12964355.0	509662.5	267986.5	461976.0	71433.0	545554.25	199254.0	68711.5	372776.75	5102099.5	415793.75	69589.5	217390.0	473623.75	63068.0
